date,Motel6,Jetblue,Jetblue_pred,Motel6_pred
2022-04-09 00:00:00+00:00,28067.84823,58964.53558,,
2022-04-10 00:00:00+00:00,27261.98522,58649.92329,,
2022-04-11 00:00:00+00:00,26452.55307,58300.77405,,
2022-04-12 00:00:00+00:00,25836.78202,58031.65202,,
2022-04-13 00:00:00+00:00,25413.53483,57880.51597,,
2022-04-14 00:00:00+00:00,25184.86305,57806.38188,,
2022-04-15 00:00:00+00:00,25188.88475,57718.98199,,
2022-04-16 00:00:00+00:00,25310.07998,57501.24283,,
2022-04-17 00:00:00+00:00,25473.12476,57089.37406,,
2022-04-18 00:00:00+00:00,25633.96779,56541.79815,,
2022-04-19 00:00:00+00:00,25796.89637,55989.74911,,
2022-04-20 00:00:00+00:00,26115.97966,55497.19484,,
2022-04-21 00:00:00+00:00,26584.56594,55043.70067,,
2022-04-22 00:00:00+00:00,26956.24007,54587.9155,,
2022-04-23 00:00:00+00:00,27208.07421,54070.75458,,
2022-04-24 00:00:00+00:00,27484.3531,53445.63184,,
2022-04-25 00:00:00+00:00,27750.19816,52774.16374,,
2022-04-26 00:00:00+00:00,28074.50793,52180.62732,,
2022-04-27 00:00:00+00:00,28517.60868,51705.60562,,
2022-04-28 00:00:00+00:00,28874.82003,51301.66697,,
2022-04-29 00:00:00+00:00,29048.23763,50914.82311,,
2022-04-30 00:00:00+00:00,29119.88246,50496.18417,,
2022-05-01 00:00:00+00:00,29213.07949,50000.07134,,
2022-05-02 00:00:00+00:00,29423.24836,49468.71624,,
2022-05-03 00:00:00+00:00,29723.20553,49007.58883,,
2022-05-04 00:00:00+00:00,30100.88846,48660.27517,,
2022-05-05 00:00:00+00:00,30597.43722,48402.4613,,
2022-05-06 00:00:00+00:00,31205.56111,48183.36075,,
2022-05-07 00:00:00+00:00,31952.63083,47933.08022,,
2022-05-08 00:00:00+00:00,32815.33902,47593.37906,,
2022-05-09 00:00:00+00:00,33705.32937,47206.07285,,
2022-05-10 00:00:00+00:00,34672.08043,46877.67077,,
2022-05-11 00:00:00+00:00,35715.4049,46639.62505,,
2022-05-12 00:00:00+00:00,36703.03967,46462.71725,,
2022-05-13 00:00:00+00:00,37604.89787,46315.05397,,
2022-05-14 00:00:00+00:00,38499.41017,46136.24653,,
2022-05-15 00:00:00+00:00,39422.52734,45870.26727,,
2022-05-16 00:00:00+00:00,40285.93497,45573.36199,,
2022-05-17 00:00:00+00:00,40976.32528,45376.25745,,
2022-05-18 00:00:00+00:00,41424.35856,45330.27862,,
2022-05-19 00:00:00+00:00,41606.79562,45397.34456,,
2022-05-20 00:00:00+00:00,41559.17391,45527.66138,,
2022-05-21 00:00:00+00:00,41345.83271,45654.09107,,
2022-05-22 00:00:00+00:00,40992.33829,45713.58467,,
2022-05-23 00:00:00+00:00,40452.06533,45749.04166,,
2022-05-24 00:00:00+00:00,39727.09895,45866.98889,,
2022-05-25 00:00:00+00:00,38931.63096,46124.88802,,
2022-05-26 00:00:00+00:00,38202.41852,46516.26147,,
2022-05-27 00:00:00+00:00,37533.14531,46974.76754,,
2022-05-28 00:00:00+00:00,36794.22669,47395.55392,,
2022-05-29 00:00:00+00:00,35893.05662,47687.21686,,
2022-05-30 00:00:00+00:00,34954.55456,47841.91605,,
2022-05-31 00:00:00+00:00,34144.09491,47961.7622,,
2022-06-01 00:00:00+00:00,33438.32217,48156.49623,,
2022-06-02 00:00:00+00:00,32874.28959,48460.88045,,
2022-06-03 00:00:00+00:00,32480.34184,48856.07939,,
2022-06-04 00:00:00+00:00,32208.33661,49258.08407,,
2022-06-05 00:00:00+00:00,32114.51408,49574.14595,,
2022-06-06 00:00:00+00:00,32253.37299,49835.76,,
2022-06-07 00:00:00+00:00,32591.31415,50151.49004,,
2022-06-08 00:00:00+00:00,33086.4147,50561.83627,,
2022-06-09 00:00:00+00:00,33574.20205,51043.87584,,
2022-06-10 00:00:00+00:00,33855.32135,51554.01438,,
2022-06-11 00:00:00+00:00,34036.60312,52013.51951,,
2022-06-12 00:00:00+00:00,34372.67016,52377.84244,,
2022-06-13 00:00:00+00:00,34925.2123,52705.19311,,
2022-06-14 00:00:00+00:00,35634.63613,53083.1746,,
2022-06-15 00:00:00+00:00,36476.33685,53533.85519,,
2022-06-16 00:00:00+00:00,37356.68454,54023.18019,,
2022-06-17 00:00:00+00:00,38134.77656,54507.68561,,
2022-06-18 00:00:00+00:00,38770.45107,54925.25637,,
2022-06-19 00:00:00+00:00,39280.45231,55216.31675,,
2022-06-20 00:00:00+00:00,39750.81352,55422.71441,,
2022-06-21 00:00:00+00:00,40299.36845,55660.27998,,
2022-06-22 00:00:00+00:00,40959.2788,55979.20402,,
2022-06-23 00:00:00+00:00,41686.07566,56336.97334,,
2022-06-24 00:00:00+00:00,42320.32515,56663.01284,,
2022-06-25 00:00:00+00:00,42723.6128,56894.32758,,
2022-06-26 00:00:00+00:00,42987.98709,56995.11414,,
2022-06-27 00:00:00+00:00,43257.89625,57033.45622,,
2022-06-28 00:00:00+00:00,43477.68738,57124.20974,,
2022-06-29 00:00:00+00:00,43546.31983,57279.73115,,
2022-06-30 00:00:00+00:00,43470.78696,57449.57225,,
2022-07-01 00:00:00+00:00,43225.192,57593.26192,,
2022-07-02 00:00:00+00:00,42830.42286,57656.89212,,
2022-07-03 00:00:00+00:00,42432.61494,57571.98177,,
2022-07-04 00:00:00+00:00,42174.95445,57318.48993,,
2022-07-05 00:00:00+00:00,42132.82896,56985.70881,,
2022-07-06 00:00:00+00:00,42157.09952,56701.80112,,
2022-07-07 00:00:00+00:00,42061.58741,56501.48818,,
2022-07-08 00:00:00+00:00,41938.28477,56344.37608,,
2022-07-09 00:00:00+00:00,41946.67796,56163.10126,,
2022-07-10 00:00:00+00:00,42155.22857,55897.58191,,
2022-07-11 00:00:00+00:00,42480.85653,55591.36036,,
2022-07-12 00:00:00+00:00,42767.49512,55348.52472,,
2022-07-13 00:00:00+00:00,42953.84558,55206.47705,,
2022-07-14 00:00:00+00:00,42947.53286,55134.66914,,
2022-07-15 00:00:00+00:00,42660.90709,55075.49579,,
2022-07-16 00:00:00+00:00,42101.95876,54960.48983,,
2022-07-17 00:00:00+00:00,41341.44888,54724.48751,,
2022-07-18 00:00:00+00:00,40558.807,54405.78526,,
2022-07-19 00:00:00+00:00,39918.98018,54134.81959,,
2022-07-20 00:00:00+00:00,39472.59669,53939.2452,,
2022-07-21 00:00:00+00:00,39254.79363,53778.72471,,
2022-07-22 00:00:00+00:00,39286.90461,53639.20285,,
2022-07-23 00:00:00+00:00,39464.68086,53459.31387,,
2022-07-24 00:00:00+00:00,39551.44976,53180.49049,,
2022-07-25 00:00:00+00:00,39440.4112,52877.1636,,
2022-07-26 00:00:00+00:00,39274.06347,52670.95464,,
2022-07-27 00:00:00+00:00,39170.28398,52590.54431,,
2022-07-28 00:00:00+00:00,39116.20716,52608.37762,,
2022-07-29 00:00:00+00:00,39141.12501,52687.95212,,
2022-07-30 00:00:00+00:00,39231.66044,52753.4627,,
2022-07-31 00:00:00+00:00,39256.20916,52741.92124,,
2022-08-01 00:00:00+00:00,39252.2755,52705.9938,,
2022-08-02 00:00:00+00:00,39349.51482,52770.79145,,
2022-08-03 00:00:00+00:00,39549.95849,53015.7134,,
2022-08-04 00:00:00+00:00,39840.93328,53418.38147,,
2022-08-05 00:00:00+00:00,40200.50157,53891.36875,,
2022-08-06 00:00:00+00:00,40510.78921,54336.09025,,
2022-08-07 00:00:00+00:00,40571.64629,54681.83905,,
2022-08-08 00:00:00+00:00,40381.89049,54969.03275,,
2022-08-09 00:00:00+00:00,40097.12431,55304.27122,,
2022-08-10 00:00:00+00:00,39693.39902,55719.28393,,
2022-08-11 00:00:00+00:00,39074.93893,56170.32933,,
2022-08-12 00:00:00+00:00,38213.15856,56595.79942,,
2022-08-13 00:00:00+00:00,37158.59169,56911.53962,,
2022-08-14 00:00:00+00:00,36125.13507,57062.88186,,
2022-08-15 00:00:00+00:00,35318.39193,57122.5355,,
2022-08-16 00:00:00+00:00,34751.10141,57209.3934,,
2022-08-17 00:00:00+00:00,34349.61699,57355.6129,,
2022-08-18 00:00:00+00:00,34022.77674,57527.12404,,
2022-08-19 00:00:00+00:00,33666.41705,57677.62968,,
2022-08-20 00:00:00+00:00,33256.55005,57748.76825,,
2022-08-21 00:00:00+00:00,32826.35309,57700.11708,,
2022-08-22 00:00:00+00:00,32374.26542,57594.90647,,
2022-08-23 00:00:00+00:00,31982.34567,57562.83101,,
2022-08-24 00:00:00+00:00,31731.83645,57654.7568,,
2022-08-25 00:00:00+00:00,31679.61792,57821.52409,,
2022-08-26 00:00:00+00:00,31783.50783,57997.08229,,
2022-08-27 00:00:00+00:00,31789.58103,58110.9823,,
2022-08-28 00:00:00+00:00,31653.3578,58101.6449,,
2022-08-29 00:00:00+00:00,31606.16209,58024.25851,,
2022-08-30 00:00:00+00:00,31768.87602,58015.45158,,
2022-08-31 00:00:00+00:00,32138.09527,58123.94827,,
2022-09-01 00:00:00+00:00,32613.3401,58296.43291,,
2022-09-02 00:00:00+00:00,33006.68325,58465.32235,,
2022-09-03 00:00:00+00:00,33269.04447,58552.60746,,
2022-09-04 00:00:00+00:00,33472.1815,58483.81772,,
2022-09-05 00:00:00+00:00,33607.82246,58284.29797,,
2022-09-06 00:00:00+00:00,33556.59707,58080.70112,,
2022-09-07 00:00:00+00:00,33287.844,57965.63605,,
2022-09-08 00:00:00+00:00,32986.76878,57920.81741,,
2022-09-09 00:00:00+00:00,32832.6455,57886.83701,,
2022-09-10 00:00:00+00:00,32853.01843,57802.57193,,
2022-09-11 00:00:00+00:00,33053.11171,57626.75052,,
2022-09-12 00:00:00+00:00,33319.82182,57436.9034,,
2022-09-13 00:00:00+00:00,33467.19112,57384.86358,,
2022-09-14 00:00:00+00:00,33518.18621,57531.7956,,
2022-09-15 00:00:00+00:00,33513.9923,57835.98438,,
2022-09-16 00:00:00+00:00,33450.04142,58214.30103,,
2022-09-17 00:00:00+00:00,33432.49169,58540.1691,,
2022-09-18 00:00:00+00:00,33454.88599,58723.36482,,
2022-09-19 00:00:00+00:00,33440.6554,58814.97815,,
2022-09-20 00:00:00+00:00,33363.04817,58929.86493,,
2022-09-21 00:00:00+00:00,33277.9407,59111.02537,,
2022-09-22 00:00:00+00:00,33332.79695,59330.4273,,
2022-09-23 00:00:00+00:00,33543.2172,59542.54049,,
2022-09-24 00:00:00+00:00,33879.7231,59677.55509,,
2022-09-25 00:00:00+00:00,34312.53593,59680.9628,,
2022-09-26 00:00:00+00:00,34806.23024,59629.13483,,
2022-09-27 00:00:00+00:00,35282.61668,59679.30286,,
2022-09-28 00:00:00+00:00,35615.12294,59878.14403,,
2022-09-29 00:00:00+00:00,35870.83381,60164.64558,,
2022-09-30 00:00:00+00:00,36094.24827,60484.49462,,
2022-10-01 00:00:00+00:00,36226.02066,60774.47181,,
2022-10-02 00:00:00+00:00,36301.01727,60971.56504,,
2022-10-03 00:00:00+00:00,36317.66034,61114.2056,,
2022-10-04 00:00:00+00:00,36246.52201,61301.03055,,
2022-10-05 00:00:00+00:00,36184.33161,61561.33221,,
2022-10-06 00:00:00+00:00,36186.51946,61795.99614,,
2022-10-07 00:00:00+00:00,36176.91024,61825.60642,,
2022-10-08 00:00:00+00:00,36191.87669,61537.58909,,
2022-10-09 00:00:00+00:00,36298.39514,60929.24334,,
2022-10-10 00:00:00+00:00,36442.3398,60059.28803,,
2022-10-11 00:00:00+00:00,36629.76167,59015.28508,,
2022-10-12 00:00:00+00:00,36972.74612,57866.38014,,
2022-10-13 00:00:00+00:00,37473.69961,56638.73047,,
2022-10-14 00:00:00+00:00,37936.46714,55325.7191,,
2022-10-15 00:00:00+00:00,38207.87943,53900.83215,,
2022-10-16 00:00:00+00:00,38398.74867,52356.30222,,
2022-10-17 00:00:00+00:00,38612.70991,50733.70781,,
2022-10-18 00:00:00+00:00,38773.42125,49090.71193,,
2022-10-19 00:00:00+00:00,38797.98731,47460.19645,,
2022-10-20 00:00:00+00:00,38634.8664,45845.05263,,
2022-10-21 00:00:00+00:00,38331.01779,44234.39901,,
2022-10-22 00:00:00+00:00,38020.25599,42611.47673,,
2022-10-23 00:00:00+00:00,37741.13728,40975.31775,,
2022-10-24 00:00:00+00:00,37462.13712,39365.92872,,
2022-10-25 00:00:00+00:00,37281.54682,37850.48116,,
2022-10-26 00:00:00+00:00,37249.53629,36484.28644,,
2022-10-27 00:00:00+00:00,37195.69027,35275.22267,,
2022-10-28 00:00:00+00:00,37070.90808,34177.41657,,
2022-10-29 00:00:00+00:00,37077.28733,33120.87762,,
2022-10-30 00:00:00+00:00,37274.65332,32071.8422,,
2022-10-31 00:00:00+00:00,37572.87191,31052.05588,,
2022-11-01 00:00:00+00:00,37972.90119,30105.21078,,
2022-11-02 00:00:00+00:00,38426.76008,29264.75753,,
2022-11-03 00:00:00+00:00,38895.7681,28531.17634,,
2022-11-04 00:00:00+00:00,39359.3042,27880.65559,,
2022-11-05 00:00:00+00:00,39694.79587,27281.69695,,
2022-11-06 00:00:00+00:00,39887.6017,26720.00958,,
2022-11-07 00:00:00+00:00,40082.23319,26220.16687,,
2022-11-08 00:00:00+00:00,40392.74053,25813.32609,,
2022-11-09 00:00:00+00:00,40802.73561,25506.16724,,
2022-11-10 00:00:00+00:00,41192.09532,25286.26341,,
2022-11-11 00:00:00+00:00,41504.85265,25129.69155,,
2022-11-12 00:00:00+00:00,41784.26689,25000.42537,,
2022-11-13 00:00:00+00:00,42110.01315,24874.84941,,
2022-11-14 00:00:00+00:00,42593.56146,24773.36117,,
2022-11-15 00:00:00+00:00,43161.96003,24737.71142,,
2022-11-16 00:00:00+00:00,43553.04313,24795.31454,,
2022-11-17 00:00:00+00:00,43726.61317,24948.21644,,
2022-11-18 00:00:00+00:00,43887.4859,25179.3643,,
2022-11-19 00:00:00+00:00,44166.2177,25450.58952,,
2022-11-20 00:00:00+00:00,44544.43473,25718.17468,,
2022-11-21 00:00:00+00:00,44942.54902,25977.53863,,
2022-11-22 00:00:00+00:00,45345.82698,26245.38189,,
2022-11-23 00:00:00+00:00,45757.71435,26517.33059,,
2022-11-24 00:00:00+00:00,46082.52812,26763.30155,,
2022-11-25 00:00:00+00:00,46289.09878,26972.67455,,
2022-11-26 00:00:00+00:00,46443.63494,27168.1357,,
2022-11-27 00:00:00+00:00,46471.01513,27364.53643,,
2022-11-28 00:00:00+00:00,46296.78945,27601.61593,,
2022-11-29 00:00:00+00:00,46060.0431,27976.64328,,
2022-11-30 00:00:00+00:00,45827.56707,28543.85584,,
2022-12-01 00:00:00+00:00,29207.52966,45592.65991,,
2022-12-02 00:00:00+00:00,29834.18114,45457.25012,,
2022-12-03 00:00:00+00:00,30380.94168,45387.1691,,
2022-12-04 00:00:00+00:00,30852.13704,45285.85368,,
2022-12-05 00:00:00+00:00,31267.78612,45190.3232,,
2022-12-06 00:00:00+00:00,31657.82988,45091.94892,,
2022-12-07 00:00:00+00:00,32039.81281,44952.3649,,
2022-12-08 00:00:00+00:00,32410.23811,44864.96086,,
2022-12-09 00:00:00+00:00,32750.3456,44927.5979,,
2022-12-10 00:00:00+00:00,33034.17226,45036.26116,,
2022-12-11 00:00:00+00:00,33254.0035,45029.25904,,
2022-12-12 00:00:00+00:00,33438.99222,44970.59154,,
2022-12-13 00:00:00+00:00,33629.79598,44922.43196,,
2022-12-14 00:00:00+00:00,33849.10789,44785.86382,,
2022-12-15 00:00:00+00:00,34093.25347,44597.64234,,
2022-12-16 00:00:00+00:00,34340.99965,44444.9886,,
2022-12-17 00:00:00+00:00,34558.84644,44250.25694,,
2022-12-18 00:00:00+00:00,34722.53974,43925.82178,,
2022-12-19 00:00:00+00:00,34843.32219,43511.36842,,
2022-12-20 00:00:00+00:00,34955.33785,43052.77889,,
2022-12-21 00:00:00+00:00,35079.6383,42487.32035,,
2022-12-22 00:00:00+00:00,35203.75348,41808.61581,,
2022-12-23 00:00:00+00:00,35299.1271,41123.89501,,
2022-12-24 00:00:00+00:00,35341.71361,40452.58826,,
2022-12-25 00:00:00+00:00,35320.08677,39795.02349,,
2022-12-26 00:00:00+00:00,35258.29186,39219.9248,,
2022-12-27 00:00:00+00:00,35214.99993,38777.18832,,
2022-12-28 00:00:00+00:00,35223.80606,38396.13058,,
2022-12-29 00:00:00+00:00,35267.3886,37896.803,,
2022-12-30 00:00:00+00:00,35317.53208,37190.4789,,
2022-12-31 00:00:00+00:00,35351.79935,36306.75062,,
2023-01-01 00:00:00+00:00,35359.38719,35375.13472,,
2023-01-02 00:00:00+00:00,35365.6666,34533.34986,,
2023-01-03 00:00:00+00:00,35422.33131,33835.16751,,
2023-01-04 00:00:00+00:00,35571.90331,33310.19596,,
2023-01-05 00:00:00+00:00,35824.49614,32883.87759,,
2023-01-06 00:00:00+00:00,36156.37699,32537.95993,,
2023-01-07 00:00:00+00:00,36526.23202,32289.73252,,
2023-01-08 00:00:00+00:00,36905.04715,32092.87851,,
2023-01-09 00:00:00+00:00,37304.01512,32002.96931,,
2023-01-10 00:00:00+00:00,37755.87157,31939.22658,,
2023-01-11 00:00:00+00:00,38277.88733,31715.85652,,
2023-01-12 00:00:00+00:00,38850.3743,31399.8799,,
2023-01-13 00:00:00+00:00,39426.12776,31257.01067,,
2023-01-14 00:00:00+00:00,39965.04779,31406.41726,,
2023-01-15 00:00:00+00:00,40448.31327,31765.14322,,
2023-01-16 00:00:00+00:00,40887.98067,32292.60175,,
2023-01-17 00:00:00+00:00,41319.11049,33029.3687,,
2023-01-18 00:00:00+00:00,41761.91548,33980.95119,,
2023-01-19 00:00:00+00:00,42206.29756,35001.49465,,
2023-01-20 00:00:00+00:00,42630.292,35991.89282,,
2023-01-21 00:00:00+00:00,43010.7618,36992.99772,,
2023-01-22 00:00:00+00:00,43336.53246,37857.54168,,
2023-01-23 00:00:00+00:00,43626.83479,38479.29089,,
2023-01-24 00:00:00+00:00,43913.03404,39023.97676,,
2023-01-25 00:00:00+00:00,44209.22381,39498.57262,,
2023-01-26 00:00:00+00:00,44506.48047,39747.37608,,
2023-01-27 00:00:00+00:00,44784.03947,39848.59466,,
2023-01-28 00:00:00+00:00,45017.70926,39931.08798,,
2023-01-29 00:00:00+00:00,45199.56446,39926.66058,,
2023-01-30 00:00:00+00:00,45352.28626,39748.88694,,
2023-01-31 00:00:00+00:00,45508.01706,39380.17795,,
2023-02-01 00:00:00+00:00,45685.21157,38874.50547,,
2023-02-02 00:00:00+00:00,45880.96918,38363.09374,,
2023-02-03 00:00:00+00:00,46077.59068,37954.14745,,
2023-02-04 00:00:00+00:00,46252.40686,37700.1042,,
2023-02-05 00:00:00+00:00,46396.31438,37616.95594,,
2023-02-06 00:00:00+00:00,46537.63499,37645.45638,,
2023-02-07 00:00:00+00:00,46714.9857,37805.59329,,
2023-02-08 00:00:00+00:00,46931.89735,38122.92132,,
2023-02-09 00:00:00+00:00,47166.9463,38533.2893,,
2023-02-10 00:00:00+00:00,47403.81805,38990.81831,,
2023-02-11 00:00:00+00:00,47624.98512,39417.15708,,
2023-02-12 00:00:00+00:00,47804.88355,39863.95759,,
2023-02-13 00:00:00+00:00,47943.56416,40358.3482,,
2023-02-14 00:00:00+00:00,48065.58618,40741.5583,,
2023-02-15 00:00:00+00:00,48189.86785,40985.0389,,
2023-02-16 00:00:00+00:00,48324.32116,41129.39088,,
2023-02-17 00:00:00+00:00,48460.55967,41172.03691,,
2023-02-18 00:00:00+00:00,48574.93665,41198.60407,,
2023-02-19 00:00:00+00:00,48651.1893,41258.40512,,
2023-02-20 00:00:00+00:00,48703.71659,41214.22506,,
2023-02-21 00:00:00+00:00,48765.89309,41040.00924,,
2023-02-22 00:00:00+00:00,48858.67335,40952.44963,,
2023-02-23 00:00:00+00:00,48977.20923,41003.74831,,
2023-02-24 00:00:00+00:00,49102.45093,41098.84365,,
2023-02-25 00:00:00+00:00,49212.2169,41282.60574,,
2023-02-26 00:00:00+00:00,49296.93611,41542.04178,,
2023-02-27 00:00:00+00:00,49376.17203,41714.63568,,
2023-02-28 00:00:00+00:00,49485.86552,41676.27392,,
2023-03-01 00:00:00+00:00,49646.35685,41379.56062,,
2023-03-02 00:00:00+00:00,49844.63108,40852.5731,,
2023-03-03 00:00:00+00:00,50054.3151,40153.81577,,
2023-03-04 00:00:00+00:00,50249.73338,39307.37285,,
2023-03-05 00:00:00+00:00,50411.55512,38318.78332,,
2023-03-06 00:00:00+00:00,50547.0765,37199.71395,,
2023-03-07 00:00:00+00:00,50684.9106,35985.31574,,
2023-03-08 00:00:00+00:00,50847.49466,34707.24053,,
2023-03-09 00:00:00+00:00,51036.77528,33369.7044,,
2023-03-10 00:00:00+00:00,51237.51223,31991.80934,,
2023-03-11 00:00:00+00:00,51426.83414,30604.17172,,
2023-03-12 00:00:00+00:00,51589.69477,29214.49959,,
2023-03-13 00:00:00+00:00,51734.20656,27828.53101,,
2023-03-14 00:00:00+00:00,51882.85274,26464.43583,,
2023-03-15 00:00:00+00:00,52051.78412,25145.79068,,
2023-03-16 00:00:00+00:00,52241.34514,23887.8883,,
2023-03-17 00:00:00+00:00,52438.80107,22686.87862,,
2023-03-18 00:00:00+00:00,52624.96221,21537.44081,,
2023-03-19 00:00:00+00:00,52785.13444,20455.81329,,
2023-03-20 00:00:00+00:00,52924.94532,19446.61662,,
2023-03-21 00:00:00+00:00,53066.50084,18491.57729,,
2023-03-22 00:00:00+00:00,53225.6099,17591.99249,,
2023-03-23 00:00:00+00:00,53401.24818,16762.82774,,
2023-03-24 00:00:00+00:00,53583.42484,16010.71251,,
2023-03-25 00:00:00+00:00,53757.71059,15338.35341,,
2023-03-26 00:00:00+00:00,53911.60159,14749.96606,,
2023-03-27 00:00:00+00:00,54048.85556,14237.17757,,
2023-03-28 00:00:00+00:00,54185.94135,13787.81995,,
2023-03-29 00:00:00+00:00,54334.61242,13399.96721,,
2023-03-30 00:00:00+00:00,54502.04331,13070.25487,,
2023-03-31 00:00:00+00:00,54693.50834,12813.20005,,
2023-04-01 00:00:00+00:00,54913.27114,12636.7739,,
2023-04-02 00:00:00+00:00,55164.44454,12521.15881,,
2023-04-03 00:00:00+00:00,55432.44745,12462.7238,,
2023-04-04 00:00:00+00:00,55687.1925,12463.65211,,
2023-04-05 00:00:00+00:00,55906.53826,12520.35122,,
2023-04-06 00:00:00+00:00,56097.45255,12642.70946,,
2023-04-07 00:00:00+00:00,56289.24504,12837.07224,,
2023-04-08 00:00:00+00:00,56501.9522,13093.69013,,
2023-04-09 00:00:00+00:00,56733.39596,13396.16757,,
2023-04-10 00:00:00+00:00,56966.6962,13722.87881,,
2023-04-11 00:00:00+00:00,57179.10149,14054.55305,,
2023-04-12 00:00:00+00:00,57356.35811,14389.907,,
2023-04-13 00:00:00+00:00,57508.90385,14743.93347,,
2023-04-14 00:00:00+00:00,57662.06569,15135.86628,,
2023-04-15 00:00:00+00:00,57833.10092,15556.77672,,
2023-04-16 00:00:00+00:00,58022.59555,15985.59828,,
2023-04-17 00:00:00+00:00,58218.30833,16419.50959,,
2023-04-18 00:00:00+00:00,58400.78546,16854.32693,,
2023-04-19 00:00:00+00:00,58554.69109,17282.01169,,
2023-04-20 00:00:00+00:00,58685.05536,17703.41851,,
2023-04-21 00:00:00+00:00,58812.35527,18134.6874,,
2023-04-22 00:00:00+00:00,58952.22602,18586.11063,,
2023-04-23 00:00:00+00:00,59106.16887,19053.04904,,
2023-04-24 00:00:00+00:00,59265.19013,19517.84786,,
2023-04-25 00:00:00+00:00,59413.57591,19960.4764,,
2023-04-26 00:00:00+00:00,59538.04553,20387.17292,,
2023-04-27 00:00:00+00:00,59643.89457,20817.03094,,
2023-04-28 00:00:00+00:00,59749.84429,21250.73892,,
2023-04-29 00:00:00+00:00,59869.20874,21676.64172,,
2023-04-30 00:00:00+00:00,60002.2799,22085.28447,,